dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1896-06-01,24.723000000000003,0.364,Aleppo,Syria,36.17N,37.79E
1896-07-01,28.135,0.737,Aleppo,Syria,36.17N,37.79E
1896-08-01,29.599,0.758,Aleppo,Syria,36.17N,37.79E
1896-09-01,25.721,0.843,Aleppo,Syria,36.17N,37.79E
1896-10-01,19.731,0.716,Aleppo,Syria,36.17N,37.79E
1896-11-01,12.110999999999999,0.395,Aleppo,Syria,36.17N,37.79E
1896-12-01,8.377,0.94,Aleppo,Syria,36.17N,37.79E
1897-01-01,4.9510000000000005,1.166,Aleppo,Syria,36.17N,37.79E
1897-02-01,6.122999999999999,1.256,Aleppo,Syria,36.17N,37.79E
1897-03-01,10.292000000000002,0.8240000000000001,Aleppo,Syria,36.17N,37.79E
1897-04-01,15.472,0.479,Aleppo,Syria,36.17N,37.79E
1897-05-01,20.316000000000006,0.407,Aleppo,Syria,36.17N,37.79E
1897-06-01,25.666,0.621,Aleppo,Syria,36.17N,37.79E
1897-07-01,29.188000000000002,0.667,Aleppo,Syria,36.17N,37.79E
1897-08-01,28.346,0.6629999999999999,Aleppo,Syria,36.17N,37.79E
1897-09-01,26.303,0.373,Aleppo,Syria,36.17N,37.79E
1897-10-01,19.624000000000002,0.479,Aleppo,Syria,36.17N,37.79E
1897-11-01,8.716999999999999,0.626,Aleppo,Syria,36.17N,37.79E
1897-12-01,4.516,0.5770000000000001,Aleppo,Syria,36.17N,37.79E
1898-01-01,1.463,0.866,Aleppo,Syria,36.17N,37.79E
1898-02-01,7.491,0.5710000000000001,Aleppo,Syria,36.17N,37.79E
1898-03-01,10.105,0.802,Aleppo,Syria,36.17N,37.79E
1898-04-01,15.985,0.665,Aleppo,Syria,36.17N,37.79E
1898-05-01,20.413,0.588,Aleppo,Syria,36.17N,37.79E
1898-06-01,25.757,0.361,Aleppo,Syria,36.17N,37.79E
1898-07-01,29.123,0.6679999999999999,Aleppo,Syria,36.17N,37.79E
1898-08-01,28.45,0.65,Aleppo,Syria,36.17N,37.79E
1898-09-01,24.584,0.501,Aleppo,Syria,36.17N,37.79E
1898-10-01,20.936,0.588,Aleppo,Syria,36.17N,37.79E
1898-11-01,12.694,0.602,Aleppo,Syria,36.17N,37.79E
1898-12-01,6.0790000000000015,0.83,Aleppo,Syria,36.17N,37.79E
1899-01-01,4.918,0.7509999999999999,Aleppo,Syria,36.17N,37.79E
1899-02-01,7.901000000000002,0.7440000000000001,Aleppo,Syria,36.17N,37.79E
1899-03-01,11.387,0.397,Aleppo,Syria,36.17N,37.79E
1899-04-01,16.745,0.509,Aleppo,Syria,36.17N,37.79E
1899-05-01,22.340999999999998,0.805,Aleppo,Syria,36.17N,37.79E
1899-06-01,25.99,0.603,Aleppo,Syria,36.17N,37.79E
1899-07-01,28.836,0.648,Aleppo,Syria,36.17N,37.79E
1899-08-01,28.863000000000003,0.657,Aleppo,Syria,36.17N,37.79E
1899-09-01,26.076,0.726,Aleppo,Syria,36.17N,37.79E
1899-10-01,19.292,0.377,Aleppo,Syria,36.17N,37.79E
1899-11-01,11.239,0.895,Aleppo,Syria,36.17N,37.79E
1899-12-01,5.266,0.713,Aleppo,Syria,36.17N,37.79E
1900-01-01,6.023,0.604,Aleppo,Syria,36.17N,37.79E
1900-02-01,8.838000000000003,0.369,Aleppo,Syria,36.17N,37.79E
1900-03-01,11.02,0.58,Aleppo,Syria,36.17N,37.79E
1900-04-01,16.779,1.048,Aleppo,Syria,36.17N,37.79E
1900-05-01,21.551,0.457,Aleppo,Syria,36.17N,37.79E
1900-06-01,25.252,0.494,Aleppo,Syria,36.17N,37.79E
1900-07-01,28.45,0.569,Aleppo,Syria,36.17N,37.79E
1900-08-01,28.523000000000003,0.5660000000000001,Aleppo,Syria,36.17N,37.79E
1900-09-01,24.324,0.769,Aleppo,Syria,36.17N,37.79E
1900-10-01,20.497,0.799,Aleppo,Syria,36.17N,37.79E
1900-11-01,11.706,0.525,Aleppo,Syria,36.17N,37.79E
1900-12-01,8.032,0.8079999999999999,Aleppo,Syria,36.17N,37.79E
1901-01-01,3.4410000000000003,0.979,Aleppo,Syria,36.17N,37.79E
1901-02-01,10.295,1.7080000000000002,Aleppo,Syria,36.17N,37.79E
1901-03-01,14.713,0.726,Aleppo,Syria,36.17N,37.79E
1901-04-01,18.358,1.473,Aleppo,Syria,36.17N,37.79E
1901-05-01,20.745,0.396,Aleppo,Syria,36.17N,37.79E
1901-06-01,26.75,0.6759999999999999,Aleppo,Syria,36.17N,37.79E
1901-07-01,29.554000000000002,0.995,Aleppo,Syria,36.17N,37.79E
1901-08-01,29.287,0.407,Aleppo,Syria,36.17N,37.79E
1901-09-01,25.623,0.584,Aleppo,Syria,36.17N,37.79E
1901-10-01,19.502,0.715,Aleppo,Syria,36.17N,37.79E
1901-11-01,13.034,0.654,Aleppo,Syria,36.17N,37.79E
1901-12-01,9.141,0.61,Aleppo,Syria,36.17N,37.79E
1902-01-01,4.9,1.607,Aleppo,Syria,36.17N,37.79E
1902-02-01,9.557,0.513,Aleppo,Syria,36.17N,37.79E
1902-03-01,11.064,1.291,Aleppo,Syria,36.17N,37.79E
1902-04-01,16.312,1.1,Aleppo,Syria,36.17N,37.79E
1902-05-01,22.669,0.8340000000000001,Aleppo,Syria,36.17N,37.79E
1902-06-01,26.409000000000002,0.465,Aleppo,Syria,36.17N,37.79E
1902-07-01,28.209,0.419,Aleppo,Syria,36.17N,37.79E
1902-08-01,28.991,0.511,Aleppo,Syria,36.17N,37.79E
1902-09-01,25.022,0.615,Aleppo,Syria,36.17N,37.79E
1902-10-01,19.55,0.598,Aleppo,Syria,36.17N,37.79E
1902-11-01,11.668,0.753,Aleppo,Syria,36.17N,37.79E
1902-12-01,6.582000000000001,0.644,Aleppo,Syria,36.17N,37.79E
1903-01-01,3.876,1.037,Aleppo,Syria,36.17N,37.79E
1903-02-01,7.0950000000000015,0.985,Aleppo,Syria,36.17N,37.79E
1903-03-01,10.237,0.777,Aleppo,Syria,36.17N,37.79E
1903-04-01,16.801000000000002,0.505,Aleppo,Syria,36.17N,37.79E
1903-05-01,22.554,1.436,Aleppo,Syria,36.17N,37.79E
1903-06-01,25.64,0.591,Aleppo,Syria,36.17N,37.79E
1903-07-01,28.783,0.8220000000000001,Aleppo,Syria,36.17N,37.79E
1903-08-01,28.632,0.449,Aleppo,Syria,36.17N,37.79E
1903-09-01,24.25,0.204,Aleppo,Syria,36.17N,37.79E
1903-10-01,18.629,1.244,Aleppo,Syria,36.17N,37.79E
1903-11-01,11.025,0.942,Aleppo,Syria,36.17N,37.79E
1903-12-01,7.447,0.96,Aleppo,Syria,36.17N,37.79E
1904-01-01,3.4719999999999995,1.108,Aleppo,Syria,36.17N,37.79E
1904-02-01,8.488999999999999,0.996,Aleppo,Syria,36.17N,37.79E
1904-03-01,10.763,0.493,Aleppo,Syria,36.17N,37.79E
1904-04-01,15.115000000000002,0.4320000000000001,Aleppo,Syria,36.17N,37.79E
1904-05-01,20.122,1.096,Aleppo,Syria,36.17N,37.79E
1904-06-01,25.908,1.273,Aleppo,Syria,36.17N,37.79E
1904-07-01,28.861,1.086,Aleppo,Syria,36.17N,37.79E
1904-08-01,28.457,0.508,Aleppo,Syria,36.17N,37.79E
1904-09-01,24.613000000000003,0.523,Aleppo,Syria,36.17N,37.79E
1904-10-01,19.929000000000002,0.563,Aleppo,Syria,36.17N,37.79E
1904-11-01,12.232000000000001,0.392,Aleppo,Syria,36.17N,37.79E
1904-12-01,5.399,0.688,Aleppo,Syria,36.17N,37.79E
1905-01-01,3.1139999999999994,0.792,Aleppo,Syria,36.17N,37.79E
1905-02-01,5.246,0.882,Aleppo,Syria,36.17N,37.79E
1905-03-01,9.839,0.443,Aleppo,Syria,36.17N,37.79E
1905-04-01,15.762000000000002,0.3720000000000001,Aleppo,Syria,36.17N,37.79E
1905-05-01,21.208,0.664,Aleppo,Syria,36.17N,37.79E
1905-06-01,24.752,0.499,Aleppo,Syria,36.17N,37.79E
1905-07-01,29.175,0.7959999999999999,Aleppo,Syria,36.17N,37.79E
1905-08-01,28.948,0.354,Aleppo,Syria,36.17N,37.79E
1905-09-01,25.326,0.335,Aleppo,Syria,36.17N,37.79E
1905-10-01,20.337,1.204,Aleppo,Syria,36.17N,37.79E
1905-11-01,14.1,0.327,Aleppo,Syria,36.17N,37.79E
1905-12-01,4.881,0.8109999999999999,Aleppo,Syria,36.17N,37.79E
1906-01-01,4.15,0.518,Aleppo,Syria,36.17N,37.79E
1906-02-01,7.3370000000000015,1.091,Aleppo,Syria,36.17N,37.79E
1906-03-01,10.704,0.789,Aleppo,Syria,36.17N,37.79E
1906-04-01,15.168,0.386,Aleppo,Syria,36.17N,37.79E
1906-05-01,19.349,1.565,Aleppo,Syria,36.17N,37.79E
1906-06-01,25.029,1.155,Aleppo,Syria,36.17N,37.79E
1906-07-01,28.066,1.014,Aleppo,Syria,36.17N,37.79E
1906-08-01,28.246,0.8590000000000001,Aleppo,Syria,36.17N,37.79E
1906-09-01,24.464000000000002,0.393,Aleppo,Syria,36.17N,37.79E
1906-10-01,19.841,0.691,Aleppo,Syria,36.17N,37.79E
1906-11-01,12.894,0.607,Aleppo,Syria,36.17N,37.79E
1906-12-01,7.968,0.978,Aleppo,Syria,36.17N,37.79E
1907-01-01,4.479,0.337,Aleppo,Syria,36.17N,37.79E
1907-02-01,6.484,0.636,Aleppo,Syria,36.17N,37.79E
1907-03-01,8.467,0.517,Aleppo,Syria,36.17N,37.79E
1907-04-01,14.322,0.8140000000000001,Aleppo,Syria,36.17N,37.79E
1907-05-01,21.921999999999997,0.409,Aleppo,Syria,36.17N,37.79E
1907-06-01,26.129,0.556,Aleppo,Syria,36.17N,37.79E
1907-07-01,28.599,0.415,Aleppo,Syria,36.17N,37.79E
1907-08-01,28.364,0.451,Aleppo,Syria,36.17N,37.79E
1907-09-01,23.961,0.612,Aleppo,Syria,36.17N,37.79E
1907-10-01,18.534000000000002,0.324,Aleppo,Syria,36.17N,37.79E
1907-11-01,10.07,0.8220000000000001,Aleppo,Syria,36.17N,37.79E
1907-12-01,6.76,0.6920000000000001,Aleppo,Syria,36.17N,37.79E
1908-01-01,4.41,0.457,Aleppo,Syria,36.17N,37.79E
1908-02-01,6.44,0.865,Aleppo,Syria,36.17N,37.79E
1908-03-01,9.967,1.671,Aleppo,Syria,36.17N,37.79E
1908-04-01,15.187,0.65,Aleppo,Syria,36.17N,37.79E
1908-05-01,21.895,0.434,Aleppo,Syria,36.17N,37.79E
1908-06-01,26.28,0.68,Aleppo,Syria,36.17N,37.79E
1908-07-01,28.14,0.494,Aleppo,Syria,36.17N,37.79E
1908-08-01,28.644000000000002,0.207,Aleppo,Syria,36.17N,37.79E
1908-09-01,25.514,0.499,Aleppo,Syria,36.17N,37.79E
1908-10-01,18.962,0.637,Aleppo,Syria,36.17N,37.79E
1908-11-01,10.556,0.462,Aleppo,Syria,36.17N,37.79E
1908-12-01,4.599,0.6459999999999999,Aleppo,Syria,36.17N,37.79E
1909-01-01,3.903,0.565,Aleppo,Syria,36.17N,37.79E
1909-02-01,6.995,0.5710000000000001,Aleppo,Syria,36.17N,37.79E
1909-03-01,12.314,0.62,Aleppo,Syria,36.17N,37.79E
1909-04-01,14.549,0.62,Aleppo,Syria,36.17N,37.79E
1909-05-01,24.000999999999998,0.584,Aleppo,Syria,36.17N,37.79E
1909-06-01,25.413,0.413,Aleppo,Syria,36.17N,37.79E
1909-07-01,29.676,0.7090000000000001,Aleppo,Syria,36.17N,37.79E
1909-08-01,28.76,0.519,Aleppo,Syria,36.17N,37.79E
1909-09-01,25.883000000000003,0.46,Aleppo,Syria,36.17N,37.79E
1909-10-01,19.506,0.6970000000000001,Aleppo,Syria,36.17N,37.79E
1909-11-01,13.411,0.388,Aleppo,Syria,36.17N,37.79E
1909-12-01,8.344,0.392,Aleppo,Syria,36.17N,37.79E
1910-01-01,5.412000000000001,0.76,Aleppo,Syria,36.17N,37.79E
1910-02-01,8.713000000000001,0.964,Aleppo,Syria,36.17N,37.79E
1910-03-01,8.818000000000003,0.488,Aleppo,Syria,36.17N,37.79E
1910-04-01,15.830000000000002,0.684,Aleppo,Syria,36.17N,37.79E
1910-05-01,20.881999999999998,0.574,Aleppo,Syria,36.17N,37.79E
1910-06-01,25.826,0.836,Aleppo,Syria,36.17N,37.79E
1910-07-01,28.824,0.46,Aleppo,Syria,36.17N,37.79E
1910-08-01,29.005,0.469,Aleppo,Syria,36.17N,37.79E
1910-09-01,24.803,0.394,Aleppo,Syria,36.17N,37.79E
1910-10-01,18.341,0.6920000000000001,Aleppo,Syria,36.17N,37.79E
1910-11-01,11.944,0.983,Aleppo,Syria,36.17N,37.79E
1910-12-01,4.782,1.324,Aleppo,Syria,36.17N,37.79E
1911-01-01,1.1369999999999996,0.84,Aleppo,Syria,36.17N,37.79E
1911-02-01,2.6220000000000008,1.1909999999999998,Aleppo,Syria,36.17N,37.79E
1911-03-01,8.554,0.644,Aleppo,Syria,36.17N,37.79E
1911-04-01,14.565,0.596,Aleppo,Syria,36.17N,37.79E
1911-05-01,20.712,0.579,Aleppo,Syria,36.17N,37.79E
1911-06-01,25.045,0.8079999999999999,Aleppo,Syria,36.17N,37.79E
1911-07-01,28.338,0.602,Aleppo,Syria,36.17N,37.79E
1911-08-01,28.185,0.441,Aleppo,Syria,36.17N,37.79E
1911-09-01,24.224,0.414,Aleppo,Syria,36.17N,37.79E
1911-10-01,19.112000000000002,0.398,Aleppo,Syria,36.17N,37.79E
1911-11-01,12.724,0.423,Aleppo,Syria,36.17N,37.79E
1911-12-01,7.5729999999999995,0.747,Aleppo,Syria,36.17N,37.79E
1912-01-01,5.272,1.169,Aleppo,Syria,36.17N,37.79E
1912-02-01,10.048,0.496,Aleppo,Syria,36.17N,37.79E
1912-03-01,11.962000000000002,0.532,Aleppo,Syria,36.17N,37.79E
1912-04-01,16.471,0.6579999999999999,Aleppo,Syria,36.17N,37.79E
1912-05-01,20.002,0.5870000000000001,Aleppo,Syria,36.17N,37.79E
1912-06-01,26.159000000000002,0.98,Aleppo,Syria,36.17N,37.79E
1912-07-01,27.329,0.613,Aleppo,Syria,36.17N,37.79E
1912-08-01,27.768,0.78,Aleppo,Syria,36.17N,37.79E
1912-09-01,25.85,0.467,Aleppo,Syria,36.17N,37.79E
1912-10-01,19.373,0.5920000000000001,Aleppo,Syria,36.17N,37.79E
1912-11-01,12.352,0.513,Aleppo,Syria,36.17N,37.79E
1912-12-01,5.9670000000000005,0.457,Aleppo,Syria,36.17N,37.79E
1913-01-01,3.582,1.05,Aleppo,Syria,36.17N,37.79E
1913-02-01,4.386000000000001,1.422,Aleppo,Syria,36.17N,37.79E
1913-03-01,9.773,1.068,Aleppo,Syria,36.17N,37.79E
1913-04-01,15.789,0.624,Aleppo,Syria,36.17N,37.79E
1913-05-01,20.548,0.706,Aleppo,Syria,36.17N,37.79E
1913-06-01,25.288,0.785,Aleppo,Syria,36.17N,37.79E
1913-07-01,27.715,0.8109999999999999,Aleppo,Syria,36.17N,37.79E
1913-08-01,28.387,1.055,Aleppo,Syria,36.17N,37.79E
1913-09-01,25.789,0.547,Aleppo,Syria,36.17N,37.79E
1913-10-01,19.326,0.44,Aleppo,Syria,36.17N,37.79E
1913-11-01,12.048,0.573,Aleppo,Syria,36.17N,37.79E
1913-12-01,6.244,0.7390000000000001,Aleppo,Syria,36.17N,37.79E
1914-01-01,6.4910000000000005,0.929,Aleppo,Syria,36.17N,37.79E
1914-02-01,7.489000000000001,0.653,Aleppo,Syria,36.17N,37.79E
1914-03-01,12.36,0.691,Aleppo,Syria,36.17N,37.79E
1914-04-01,14.247000000000002,0.622,Aleppo,Syria,36.17N,37.79E
1914-05-01,20.334,0.532,Aleppo,Syria,36.17N,37.79E
1914-06-01,24.328000000000003,0.515,Aleppo,Syria,36.17N,37.79E
1914-07-01,27.903000000000002,0.603,Aleppo,Syria,36.17N,37.79E
1914-08-01,28.001,0.81,Aleppo,Syria,36.17N,37.79E
1914-09-01,24.435,0.693,Aleppo,Syria,36.17N,37.79E
1914-10-01,18.009999999999994,0.474,Aleppo,Syria,36.17N,37.79E
1914-11-01,11.49,0.5489999999999999,Aleppo,Syria,36.17N,37.79E
1914-12-01,6.721,0.443,Aleppo,Syria,36.17N,37.79E
1915-01-01,7.862999999999999,0.997,Aleppo,Syria,36.17N,37.79E
1915-02-01,8.127,0.7809999999999999,Aleppo,Syria,36.17N,37.79E
1915-03-01,12.001,0.586,Aleppo,Syria,36.17N,37.79E
1915-04-01,15.420000000000002,0.377,Aleppo,Syria,36.17N,37.79E
1915-05-01,20.178,0.403,Aleppo,Syria,36.17N,37.79E
1915-06-01,25.876,0.38,Aleppo,Syria,36.17N,37.79E
1915-07-01,28.433000000000003,0.4270000000000001,Aleppo,Syria,36.17N,37.79E
1915-08-01,28.106,0.6759999999999999,Aleppo,Syria,36.17N,37.79E
1915-09-01,24.557,0.469,Aleppo,Syria,36.17N,37.79E
1915-10-01,19.307000000000002,0.653,Aleppo,Syria,36.17N,37.79E
1915-11-01,12.815,0.409,Aleppo,Syria,36.17N,37.79E
1915-12-01,8.522,0.725,Aleppo,Syria,36.17N,37.79E
1916-01-01,5.394,0.8009999999999999,Aleppo,Syria,36.17N,37.79E
1916-02-01,7.202999999999999,1.181,Aleppo,Syria,36.17N,37.79E
1916-03-01,12.504,0.764,Aleppo,Syria,36.17N,37.79E
1916-04-01,15.554000000000002,0.514,Aleppo,Syria,36.17N,37.79E
1916-05-01,22.730999999999998,0.45,Aleppo,Syria,36.17N,37.79E
1916-06-01,27.61,0.329,Aleppo,Syria,36.17N,37.79E
1916-07-01,29.734,0.448,Aleppo,Syria,36.17N,37.79E
1916-08-01,28.117,0.402,Aleppo,Syria,36.17N,37.79E
1916-09-01,24.291,0.518,Aleppo,Syria,36.17N,37.79E
1916-10-01,18.954,0.762,Aleppo,Syria,36.17N,37.79E
1916-11-01,14.383,0.605,Aleppo,Syria,36.17N,37.79E
1916-12-01,8.859,0.6990000000000001,Aleppo,Syria,36.17N,37.79E
1917-01-01,6.595,0.6579999999999999,Aleppo,Syria,36.17N,37.79E
1917-02-01,8.06,0.924,Aleppo,Syria,36.17N,37.79E
1917-03-01,12.963,0.405,Aleppo,Syria,36.17N,37.79E
1917-04-01,17.906000000000006,0.42,Aleppo,Syria,36.17N,37.79E
1917-05-01,20.019,0.467,Aleppo,Syria,36.17N,37.79E
1917-06-01,25.339000000000002,0.5539999999999999,Aleppo,Syria,36.17N,37.79E
1917-07-01,29.166999999999998,0.785,Aleppo,Syria,36.17N,37.79E
1917-08-01,28.653000000000002,0.5670000000000001,Aleppo,Syria,36.17N,37.79E
1917-09-01,24.752,0.653,Aleppo,Syria,36.17N,37.79E
1917-10-01,19.272000000000002,0.399,Aleppo,Syria,36.17N,37.79E
1917-11-01,14.876,0.6409999999999999,Aleppo,Syria,36.17N,37.79E
1917-12-01,6.145,0.429,Aleppo,Syria,36.17N,37.79E
1918-01-01,5.513,0.6629999999999999,Aleppo,Syria,36.17N,37.79E
1918-02-01,6.9670000000000005,0.593,Aleppo,Syria,36.17N,37.79E
1918-03-01,10.538,0.746,Aleppo,Syria,36.17N,37.79E
1918-04-01,14.955000000000002,0.6659999999999999,Aleppo,Syria,36.17N,37.79E
1918-05-01,20.410999999999998,0.795,Aleppo,Syria,36.17N,37.79E
1918-06-01,24.845,0.593,Aleppo,Syria,36.17N,37.79E
1918-07-01,28.254,0.5920000000000001,Aleppo,Syria,36.17N,37.79E
1918-08-01,27.713,0.64,Aleppo,Syria,36.17N,37.79E
1918-09-01,25.912,0.417,Aleppo,Syria,36.17N,37.79E
1918-10-01,21.33,0.5579999999999999,Aleppo,Syria,36.17N,37.79E
1918-11-01,13.745,0.489,Aleppo,Syria,36.17N,37.79E
1918-12-01,7.612,0.529,Aleppo,Syria,36.17N,37.79E
1919-01-01,7.495999999999999,0.677,Aleppo,Syria,36.17N,37.79E
1919-02-01,8.93,0.451,Aleppo,Syria,36.17N,37.79E
1919-03-01,12.498,0.613,Aleppo,Syria,36.17N,37.79E
1919-04-01,16.636000000000006,0.706,Aleppo,Syria,36.17N,37.79E
1919-05-01,18.791,0.7879999999999999,Aleppo,Syria,36.17N,37.79E
1919-06-01,23.712,0.675,Aleppo,Syria,36.17N,37.79E
1919-07-01,27.965999999999998,0.5760000000000001,Aleppo,Syria,36.17N,37.79E
1919-08-01,27.623,0.508,Aleppo,Syria,36.17N,37.79E
1919-09-01,25.014,0.395,Aleppo,Syria,36.17N,37.79E
1919-10-01,21.327,0.478,Aleppo,Syria,36.17N,37.79E
1919-11-01,14.759,0.659,Aleppo,Syria,36.17N,37.79E
1919-12-01,7.667000000000001,0.513,Aleppo,Syria,36.17N,37.79E
1920-01-01,5.814,0.706,Aleppo,Syria,36.17N,37.79E
1920-02-01,2.8480000000000008,0.62,Aleppo,Syria,36.17N,37.79E
1920-03-01,10.876,0.489,Aleppo,Syria,36.17N,37.79E
1920-04-01,15.847,0.7240000000000001,Aleppo,Syria,36.17N,37.79E
1920-05-01,20.480999999999998,0.612,Aleppo,Syria,36.17N,37.79E
1920-06-01,25.945,0.493,Aleppo,Syria,36.17N,37.79E
1920-07-01,28.276,0.982,Aleppo,Syria,36.17N,37.79E
1920-08-01,28.973000000000003,0.399,Aleppo,Syria,36.17N,37.79E
1920-09-01,24.218000000000004,0.503,Aleppo,Syria,36.17N,37.79E
1920-10-01,18.405,0.498,Aleppo,Syria,36.17N,37.79E
1920-11-01,8.815999999999997,1.27,Aleppo,Syria,36.17N,37.79E
1920-12-01,4.399,0.542,Aleppo,Syria,36.17N,37.79E
1921-01-01,5.238,0.736,Aleppo,Syria,36.17N,37.79E
1921-02-01,5.144,0.398,Aleppo,Syria,36.17N,37.79E
1921-03-01,9.046,0.473,Aleppo,Syria,36.17N,37.79E
1921-04-01,15.220000000000002,0.594,Aleppo,Syria,36.17N,37.79E
1921-05-01,20.858,0.579,Aleppo,Syria,36.17N,37.79E
1921-06-01,24.696,0.502,Aleppo,Syria,36.17N,37.79E
1921-07-01,29.588,0.604,Aleppo,Syria,36.17N,37.79E
1921-08-01,29.115,0.355,Aleppo,Syria,36.17N,37.79E
1921-09-01,24.135,0.429,Aleppo,Syria,36.17N,37.79E
1921-10-01,18.415,0.387,Aleppo,Syria,36.17N,37.79E
1921-11-01,12.32,0.43,Aleppo,Syria,36.17N,37.79E
1921-12-01,6.291,0.37,Aleppo,Syria,36.17N,37.79E
1922-01-01,6.189,0.456,Aleppo,Syria,36.17N,37.79E
1922-02-01,7.592,0.61,Aleppo,Syria,36.17N,37.79E
1922-03-01,12.159,0.37,Aleppo,Syria,36.17N,37.79E
1922-04-01,16.194000000000006,0.452,Aleppo,Syria,36.17N,37.79E
1922-05-01,21.801,0.493,Aleppo,Syria,36.17N,37.79E
1922-06-01,25.993000000000002,0.398,Aleppo,Syria,36.17N,37.79E
1922-07-01,29.233,0.341,Aleppo,Syria,36.17N,37.79E
1922-08-01,29.115,0.476,Aleppo,Syria,36.17N,37.79E
1922-09-01,25.0,0.35100000000000003,Aleppo,Syria,36.17N,37.79E
1922-10-01,20.376,0.7070000000000001,Aleppo,Syria,36.17N,37.79E
1922-11-01,13.548,0.431,Aleppo,Syria,36.17N,37.79E
1922-12-01,6.291,0.542,Aleppo,Syria,36.17N,37.79E
1923-01-01,5.572,0.406,Aleppo,Syria,36.17N,37.79E
1923-02-01,7.775,0.431,Aleppo,Syria,36.17N,37.79E
1923-03-01,11.165,0.539,Aleppo,Syria,36.17N,37.79E
1923-04-01,14.263000000000002,0.521,Aleppo,Syria,36.17N,37.79E
1923-05-01,22.344,0.418,Aleppo,Syria,36.17N,37.79E
1923-06-01,27.164,0.419,Aleppo,Syria,36.17N,37.79E
1923-07-01,28.509,0.423,Aleppo,Syria,36.17N,37.79E
1923-08-01,27.512,0.474,Aleppo,Syria,36.17N,37.79E
1923-09-01,26.323,0.383,Aleppo,Syria,36.17N,37.79E
1923-10-01,19.537,0.32299999999999995,Aleppo,Syria,36.17N,37.79E
1923-11-01,13.892000000000001,0.429,Aleppo,Syria,36.17N,37.79E
1923-12-01,9.472000000000001,0.731,Aleppo,Syria,36.17N,37.79E
1924-01-01,6.5520000000000005,0.7609999999999999,Aleppo,Syria,36.17N,37.79E
1924-02-01,7.3290000000000015,0.885,Aleppo,Syria,36.17N,37.79E
1924-03-01,12.056,0.561,Aleppo,Syria,36.17N,37.79E
1924-04-01,15.854,0.379,Aleppo,Syria,36.17N,37.79E
1924-05-01,21.643,0.628,Aleppo,Syria,36.17N,37.79E
1924-06-01,26.723000000000003,0.645,Aleppo,Syria,36.17N,37.79E
1924-07-01,29.057,0.278,Aleppo,Syria,36.17N,37.79E
1924-08-01,28.77,0.418,Aleppo,Syria,36.17N,37.79E
1924-09-01,26.065,0.507,Aleppo,Syria,36.17N,37.79E
1924-10-01,19.258,0.443,Aleppo,Syria,36.17N,37.79E
1924-11-01,12.522,0.91,Aleppo,Syria,36.17N,37.79E
1924-12-01,5.206,0.73,Aleppo,Syria,36.17N,37.79E
1925-01-01,1.7349999999999994,0.784,Aleppo,Syria,36.17N,37.79E
1925-02-01,6.522,0.6920000000000001,Aleppo,Syria,36.17N,37.79E
1925-03-01,13.897,0.657,Aleppo,Syria,36.17N,37.79E
1925-04-01,14.804000000000002,0.318,Aleppo,Syria,36.17N,37.79E
1925-05-01,21.551,0.402,Aleppo,Syria,36.17N,37.79E
1925-06-01,24.167,0.49,Aleppo,Syria,36.17N,37.79E
1925-07-01,27.799,0.262,Aleppo,Syria,36.17N,37.79E
1925-08-01,28.901,0.272,Aleppo,Syria,36.17N,37.79E
1925-09-01,26.153000000000002,0.358,Aleppo,Syria,36.17N,37.79E
1925-10-01,19.636,0.419,Aleppo,Syria,36.17N,37.79E
1925-11-01,14.34,0.534,Aleppo,Syria,36.17N,37.79E
1925-12-01,9.285,0.425,Aleppo,Syria,36.17N,37.79E
1926-01-01,6.63,0.421,Aleppo,Syria,36.17N,37.79E
1926-02-01,8.035,0.4320000000000001,Aleppo,Syria,36.17N,37.79E
1926-03-01,11.159,0.354,Aleppo,Syria,36.17N,37.79E
1926-04-01,16.377000000000002,0.431,Aleppo,Syria,36.17N,37.79E
1926-05-01,21.959,0.516,Aleppo,Syria,36.17N,37.79E
1926-06-01,26.379,0.275,Aleppo,Syria,36.17N,37.79E
1926-07-01,28.178,0.539,Aleppo,Syria,36.17N,37.79E
1926-08-01,27.933000000000003,0.481,Aleppo,Syria,36.17N,37.79E
1926-09-01,23.839000000000002,0.408,Aleppo,Syria,36.17N,37.79E
1926-10-01,19.851,0.5,Aleppo,Syria,36.17N,37.79E
1926-11-01,13.734000000000002,0.8640000000000001,Aleppo,Syria,36.17N,37.79E
1926-12-01,8.331,0.342,Aleppo,Syria,36.17N,37.79E
1927-01-01,6.175,0.469,Aleppo,Syria,36.17N,37.79E
1927-02-01,4.2410000000000005,0.597,Aleppo,Syria,36.17N,37.79E
1927-03-01,11.662,0.48,Aleppo,Syria,36.17N,37.79E
1927-04-01,15.096000000000002,0.426,Aleppo,Syria,36.17N,37.79E
1927-05-01,22.816000000000006,0.431,Aleppo,Syria,36.17N,37.79E
1927-06-01,27.415,0.659,Aleppo,Syria,36.17N,37.79E
1927-07-01,29.078000000000003,0.635,Aleppo,Syria,36.17N,37.79E
1927-08-01,28.995,0.315,Aleppo,Syria,36.17N,37.79E
1927-09-01,26.566,0.493,Aleppo,Syria,36.17N,37.79E
1927-10-01,21.418000000000003,0.7340000000000001,Aleppo,Syria,36.17N,37.79E
1927-11-01,14.017999999999999,0.442,Aleppo,Syria,36.17N,37.79E
