dt,AverageTemperature,AverageTemperatureUncertainty,Country
1839-09-01,,,Afghanistan
1839-10-01,,,Afghanistan
1839-11-01,,,Afghanistan
1839-12-01,,,Afghanistan
1840-01-01,0.735,2.492,Afghanistan
1840-02-01,1.6609999999999998,2.563,Afghanistan
1840-03-01,6.513000000000001,2.402,Afghanistan
1840-04-01,13.965,2.617,Afghanistan
1840-05-01,19.618,2.516,Afghanistan
1840-06-01,24.812,2.466,Afghanistan
1840-07-01,27.739,2.353,Afghanistan
1840-08-01,24.811999999999998,2.343,Afghanistan
1840-09-01,18.989,2.366,Afghanistan
1840-10-01,,,Afghanistan
1840-11-01,6.773,2.862,Afghanistan
1840-12-01,1.931,2.542,Afghanistan
1841-01-01,-0.8830000000000001,2.471,Afghanistan
1841-02-01,,,Afghanistan
1841-03-01,5.521000000000001,3.008,Afghanistan
1841-04-01,12.556,2.423,Afghanistan
1841-05-01,19.614,2.322,Afghanistan
1841-06-01,24.251,2.358,Afghanistan
1841-07-01,27.104,2.445,Afghanistan
1841-08-01,24.686999999999998,2.423,Afghanistan
1841-09-01,19.014,2.325,Afghanistan
1841-10-01,,,Afghanistan
1841-11-01,6.754,2.332,Afghanistan
1841-12-01,1.3580000000000003,2.414,Afghanistan
1842-01-01,,,Afghanistan
1842-02-01,,,Afghanistan
1842-03-01,9.488999999999999,2.6910000000000003,Afghanistan
1842-04-01,14.983,2.428,Afghanistan
1842-05-01,19.303,2.378,Afghanistan
1842-06-01,,,Afghanistan
1842-07-01,25.798,2.404,Afghanistan
1842-08-01,24.808000000000003,2.472,Afghanistan
1842-09-01,18.641,2.265,Afghanistan
1842-10-01,12.724,2.239,Afghanistan
1842-11-01,7.316,2.377,Afghanistan
1842-12-01,3.33,2.177,Afghanistan
1843-01-01,0.674,2.502,Afghanistan
1843-02-01,4.221,2.249,Afghanistan
1843-03-01,8.404000000000002,2.49,Afghanistan
1843-04-01,14.319,2.245,Afghanistan
1843-05-01,19.401,2.181,Afghanistan
1843-06-01,24.452,2.257,Afghanistan
1843-07-01,26.748,2.312,Afghanistan
1843-08-01,24.526999999999997,2.444,Afghanistan
1843-09-01,19.563,2.191,Afghanistan
1843-10-01,13.312,2.313,Afghanistan
1843-11-01,7.015,2.162,Afghanistan
1843-12-01,2.439,2.891,Afghanistan
1844-01-01,1.103,2.251,Afghanistan
1844-02-01,2.1979999999999995,2.324,Afghanistan
1844-03-01,8.085,2.306,Afghanistan
1844-04-01,12.855,2.312,Afghanistan
1844-05-01,18.947,2.147,Afghanistan
1844-06-01,24.106,2.089,Afghanistan
1844-07-01,26.576,2.1830000000000003,Afghanistan
1844-08-01,24.531,2.8,Afghanistan
1844-09-01,18.811,2.119,Afghanistan
1844-10-01,13.39,2.086,Afghanistan
1844-11-01,6.224,2.065,Afghanistan
1844-12-01,0.9590000000000004,2.143,Afghanistan
1845-01-01,0.421,2.6210000000000004,Afghanistan
1845-02-01,1.4569999999999996,2.489,Afghanistan
1845-03-01,8.436000000000002,2.256,Afghanistan
1845-04-01,14.342,2.292,Afghanistan
1845-05-01,20.025,2.293,Afghanistan
1845-06-01,24.166,2.255,Afghanistan
1845-07-01,26.383000000000003,2.337,Afghanistan
1845-08-01,24.941000000000006,2.375,Afghanistan
1845-09-01,19.392,2.347,Afghanistan
1845-10-01,12.777999999999999,2.2430000000000003,Afghanistan
1845-11-01,6.757000000000001,2.352,Afghanistan
1845-12-01,0.5720000000000001,2.591,Afghanistan
1846-01-01,1.194,2.89,Afghanistan
1846-02-01,4.6389999999999985,2.462,Afghanistan
1846-03-01,9.195,2.402,Afghanistan
1846-04-01,13.265999999999998,2.289,Afghanistan
1846-05-01,20.016,2.4290000000000003,Afghanistan
1846-06-01,24.881,2.411,Afghanistan
1846-07-01,27.278,2.491,Afghanistan
1846-08-01,24.891,2.437,Afghanistan
1846-09-01,19.735,2.491,Afghanistan
1846-10-01,12.567,2.305,Afghanistan
1846-11-01,7.013,2.376,Afghanistan
1846-12-01,3.695,2.324,Afghanistan
1847-01-01,0.868,3.509,Afghanistan
1847-02-01,4.191,2.26,Afghanistan
1847-03-01,6.916,2.405,Afghanistan
1847-04-01,14.396,2.2840000000000003,Afghanistan
1847-05-01,19.1,2.265,Afghanistan
1847-06-01,23.819000000000003,2.487,Afghanistan
1847-07-01,27.223000000000006,2.428,Afghanistan
1847-08-01,24.631,2.461,Afghanistan
1847-09-01,19.901,2.41,Afghanistan
1847-10-01,13.380999999999998,2.325,Afghanistan
1847-11-01,7.683,2.321,Afghanistan
1847-12-01,-0.4019999999999997,2.339,Afghanistan
1848-01-01,-1.9280000000000002,1.971,Afghanistan
1848-02-01,2.266,2.135,Afghanistan
1848-03-01,7.455000000000001,1.924,Afghanistan
1848-04-01,14.068,1.923,Afghanistan
1848-05-01,19.535,2.015,Afghanistan
1848-06-01,24.083000000000002,2.338,Afghanistan
1848-07-01,26.706,2.2230000000000003,Afghanistan
1848-08-01,24.694000000000006,2.139,Afghanistan
1848-09-01,19.115,2.015,Afghanistan
1848-10-01,13.239,1.805,Afghanistan
1848-11-01,6.888999999999999,1.821,Afghanistan
1848-12-01,1.5130000000000003,2.046,Afghanistan
1849-01-01,0.777,2.295,Afghanistan
1849-02-01,2.839,2.211,Afghanistan
1849-03-01,8.328000000000001,2.112,Afghanistan
1849-04-01,13.442,2.092,Afghanistan
1849-05-01,19.423,1.814,Afghanistan
1849-06-01,23.879,2.081,Afghanistan
1849-07-01,26.910999999999998,1.869,Afghanistan
1849-08-01,25.098000000000006,1.839,Afghanistan
1849-09-01,18.989,1.908,Afghanistan
1849-10-01,13.562,1.899,Afghanistan
1849-11-01,6.852,1.974,Afghanistan
1849-12-01,1.2330000000000003,1.846,Afghanistan
1850-01-01,-1.2880000000000005,1.906,Afghanistan
1850-02-01,3.1430000000000002,1.962,Afghanistan
1850-03-01,8.583,2.55,Afghanistan
1850-04-01,13.456,2.065,Afghanistan
1850-05-01,18.717,1.7719999999999998,Afghanistan
1850-06-01,23.859,1.847,Afghanistan
1850-07-01,27.194000000000006,1.813,Afghanistan
1850-08-01,24.843000000000004,1.908,Afghanistan
1850-09-01,19.792,1.813,Afghanistan
1850-10-01,12.56,1.847,Afghanistan
1850-11-01,7.164,2.205,Afghanistan
1850-12-01,1.89,1.855,Afghanistan
1851-01-01,-0.226,1.84,Afghanistan
1851-02-01,2.829,1.794,Afghanistan
1851-03-01,7.779000000000001,1.995,Afghanistan
1851-04-01,13.034,1.997,Afghanistan
1851-05-01,20.624000000000002,2.083,Afghanistan
1851-06-01,25.238000000000003,1.948,Afghanistan
1851-07-01,26.455,1.923,Afghanistan
1851-08-01,24.906999999999996,1.974,Afghanistan
1851-09-01,19.844,1.826,Afghanistan
1851-10-01,13.376,2.2,Afghanistan
1851-11-01,6.692,2.087,Afghanistan
1851-12-01,2.716,2.915,Afghanistan
1852-01-01,0.336,2.804,Afghanistan
1852-02-01,2.201,2.232,Afghanistan
1852-03-01,6.916,2.496,Afghanistan
1852-04-01,13.839,2.26,Afghanistan
1852-05-01,20.114,2.0780000000000003,Afghanistan
1852-06-01,24.425,2.178,Afghanistan
1852-07-01,26.8,2.241,Afghanistan
1852-08-01,24.843000000000004,2.0980000000000003,Afghanistan
1852-09-01,19.75,2.094,Afghanistan
1852-10-01,13.952,2.121,Afghanistan
1852-11-01,6.4689999999999985,2.189,Afghanistan
1852-12-01,2.8489999999999998,2.255,Afghanistan
1853-01-01,-0.14800000000000002,2.079,Afghanistan
1853-02-01,1.3169999999999995,2.182,Afghanistan
1853-03-01,8.043000000000001,2.131,Afghanistan
1853-04-01,13.418,2.145,Afghanistan
1853-05-01,20.308,2.095,Afghanistan
1853-06-01,24.655,2.061,Afghanistan
1853-07-01,26.914,2.092,Afghanistan
1853-08-01,25.534,2.045,Afghanistan
1853-09-01,19.938,2.068,Afghanistan
1853-10-01,13.286,2.0580000000000003,Afghanistan
1853-11-01,6.275,2.287,Afghanistan
1853-12-01,1.93,2.111,Afghanistan
1854-01-01,-0.018000000000000016,2.133,Afghanistan
1854-02-01,2.462,2.169,Afghanistan
1854-03-01,7.711,2.092,Afghanistan
1854-04-01,12.907,2.114,Afghanistan
1854-05-01,19.817,2.245,Afghanistan
1854-06-01,23.929000000000002,2.184,Afghanistan
1854-07-01,26.588,2.249,Afghanistan
1854-08-01,24.706999999999997,2.272,Afghanistan
1854-09-01,19.691,2.182,Afghanistan
1854-10-01,14.395999999999999,2.227,Afghanistan
1854-11-01,7.822999999999999,2.178,Afghanistan
1854-12-01,3.256,2.515,Afghanistan
1855-01-01,1.189,2.522,Afghanistan
1855-02-01,4.31,2.7230000000000003,Afghanistan
1855-03-01,8.561000000000002,2.52,Afghanistan
1855-04-01,15.361,2.296,Afghanistan
1855-05-01,20.706,2.197,Afghanistan
1855-06-01,24.462,2.279,Afghanistan
1855-07-01,26.476,2.188,Afghanistan
1855-08-01,25.154,2.161,Afghanistan
1855-09-01,19.21,2.148,Afghanistan
1855-10-01,13.114,2.279,Afghanistan
1855-11-01,6.531000000000001,2.22,Afghanistan
1855-12-01,2.0120000000000005,2.486,Afghanistan
1856-01-01,0.421,2.248,Afghanistan
1856-02-01,2.59,2.271,Afghanistan
1856-03-01,7.679000000000001,2.225,Afghanistan
1856-04-01,13.547999999999998,2.186,Afghanistan
1856-05-01,19.789,2.33,Afghanistan
1856-06-01,24.683000000000003,2.309,Afghanistan
1856-07-01,26.778,2.251,Afghanistan
1856-08-01,24.616999999999997,2.25,Afghanistan
1856-09-01,19.385,2.266,Afghanistan
1856-10-01,12.609000000000002,2.138,Afghanistan
1856-11-01,6.697,2.174,Afghanistan
1856-12-01,2.78,2.27,Afghanistan
1857-01-01,0.49700000000000005,2.362,Afghanistan
1857-02-01,1.1799999999999995,2.32,Afghanistan
1857-03-01,7.2200000000000015,2.204,Afghanistan
1857-04-01,12.863,2.239,Afghanistan
1857-05-01,19.322,2.194,Afghanistan
1857-06-01,23.584,2.166,Afghanistan
1857-07-01,26.441999999999997,2.196,Afghanistan
1857-08-01,24.953000000000007,2.363,Afghanistan
1857-09-01,19.92,2.381,Afghanistan
1857-10-01,12.44,2.315,Afghanistan
1857-11-01,6.481,2.315,Afghanistan
1857-12-01,1.9909999999999999,2.205,Afghanistan
1858-01-01,0.5489999999999999,2.819,Afghanistan
1858-02-01,2.416,2.273,Afghanistan
1858-03-01,7.8290000000000015,2.377,Afghanistan
1858-04-01,14.751,2.289,Afghanistan
1858-05-01,20.009,2.338,Afghanistan
1858-06-01,24.811,2.324,Afghanistan
1858-07-01,26.764,2.253,Afghanistan
1858-08-01,24.419,2.23,Afghanistan
1858-09-01,18.989,2.246,Afghanistan
1858-10-01,13.241,2.316,Afghanistan
1858-11-01,8.844,2.257,Afghanistan
1858-12-01,1.3480000000000003,2.389,Afghanistan
1859-01-01,-0.07599999999999996,2.297,Afghanistan
1859-02-01,2.496,2.353,Afghanistan
1859-03-01,8.5,2.211,Afghanistan
1859-04-01,15.271,2.278,Afghanistan
1859-05-01,20.105,2.251,Afghanistan
1859-06-01,25.164,2.408,Afghanistan
1859-07-01,26.991,2.2030000000000003,Afghanistan
1859-08-01,24.563,2.198,Afghanistan
1859-09-01,20.292,2.2230000000000003,Afghanistan
1859-10-01,14.164,2.245,Afghanistan
1859-11-01,7.580999999999999,2.396,Afghanistan
1859-12-01,1.888,2.764,Afghanistan
1860-01-01,0.03500000000000003,2.225,Afghanistan
1860-02-01,2.299,2.224,Afghanistan
1860-03-01,5.2120000000000015,2.408,Afghanistan
1860-04-01,13.771999999999998,2.354,Afghanistan
1860-05-01,20.535,2.191,Afghanistan
1860-06-01,25.038,2.24,Afghanistan
1860-07-01,27.355,2.226,Afghanistan
1860-08-01,25.435,2.231,Afghanistan
1860-09-01,20.559,2.244,Afghanistan
1860-10-01,13.642999999999999,2.21,Afghanistan
1860-11-01,7.04,2.434,Afghanistan
1860-12-01,-0.06800000000000006,2.347,Afghanistan
1861-01-01,-1.702,2.302,Afghanistan
1861-02-01,1.069,2.224,Afghanistan
1861-03-01,7.443,2.249,Afghanistan
1861-04-01,13.991,2.256,Afghanistan
1861-05-01,19.711,2.252,Afghanistan
1861-06-01,23.865,2.364,Afghanistan
1861-07-01,27.165,2.276,Afghanistan
1861-08-01,24.833,2.216,Afghanistan
1861-09-01,19.653,2.213,Afghanistan
1861-10-01,12.685,2.218,Afghanistan
1861-11-01,8.131,2.349,Afghanistan
1861-12-01,2.393,2.37,Afghanistan
1862-01-01,-1.2830000000000001,2.43,Afghanistan
1862-02-01,1.7280000000000002,2.257,Afghanistan
1862-03-01,7.543000000000001,2.26,Afghanistan
1862-04-01,13.765,2.332,Afghanistan
1862-05-01,19.759,2.372,Afghanistan
1862-06-01,24.631,2.263,Afghanistan
1862-07-01,26.783,2.263,Afghanistan
1862-08-01,24.430999999999997,2.255,Afghanistan
1862-09-01,19.385,2.345,Afghanistan
1862-10-01,12.526,2.333,Afghanistan
1862-11-01,6.207999999999999,2.269,Afghanistan
1862-12-01,-0.2519999999999998,2.387,Afghanistan
1863-01-01,0.943,2.449,Afghanistan
1863-02-01,3.544,2.61,Afghanistan
1863-03-01,8.081000000000001,2.164,Afghanistan
1863-04-01,14.207999999999998,2.319,Afghanistan
1863-05-01,20.731,2.401,Afghanistan
1863-06-01,24.729,2.248,Afghanistan
1863-07-01,27.002,2.209,Afghanistan
1863-08-01,24.410999999999998,2.294,Afghanistan
1863-09-01,18.909000000000002,2.397,Afghanistan
1863-10-01,12.814,2.19,Afghanistan
1863-11-01,6.754,2.278,Afghanistan
1863-12-01,1.5419999999999998,2.336,Afghanistan
1864-01-01,0.09199999999999996,2.443,Afghanistan
1864-02-01,0.3329999999999997,2.5610000000000004,Afghanistan
1864-03-01,6.296000000000001,2.875,Afghanistan
1864-04-01,13.685,2.459,Afghanistan
1864-05-01,19.605,2.2230000000000003,Afghanistan
1864-06-01,25.361,2.295,Afghanistan
1864-07-01,27.233,2.1830000000000003,Afghanistan
1864-08-01,24.684,2.236,Afghanistan
1864-09-01,19.636,2.231,Afghanistan
1864-10-01,13.747,2.235,Afghanistan
1864-11-01,6.8260000000000005,2.305,Afghanistan
1864-12-01,0.6100000000000003,2.208,Afghanistan
1865-01-01,0.953,2.258,Afghanistan
1865-02-01,2.259,2.263,Afghanistan
1865-03-01,6.968000000000001,2.1590000000000003,Afghanistan
1865-04-01,13.668,2.254,Afghanistan
1865-05-01,19.494,2.263,Afghanistan
1865-06-01,24.946,2.206,Afghanistan
1865-07-01,26.502,2.211,Afghanistan
1865-08-01,24.838,2.217,Afghanistan
1865-09-01,19.876,2.168,Afghanistan
1865-10-01,13.674,2.193,Afghanistan
1865-11-01,7.947,2.293,Afghanistan
1865-12-01,0.7640000000000002,2.292,Afghanistan
1866-01-01,0.192,2.271,Afghanistan
1866-02-01,1.8880000000000001,2.22,Afghanistan
1866-03-01,6.519000000000001,2.39,Afghanistan
1866-04-01,13.11,2.312,Afghanistan
1866-05-01,19.765,2.267,Afghanistan
1866-06-01,24.305,2.214,Afghanistan
1866-07-01,26.925,2.245,Afghanistan
1866-08-01,25.473000000000006,2.185,Afghanistan
1866-09-01,19.22,2.16,Afghanistan
1866-10-01,13.033,2.175,Afghanistan
1866-11-01,7.225,2.2880000000000003,Afghanistan
1866-12-01,3.359,2.267,Afghanistan
1867-01-01,0.16899999999999998,2.446,Afghanistan
1867-02-01,1.868,2.234,Afghanistan
1867-03-01,8.872000000000002,2.358,Afghanistan
1867-04-01,14.686,2.261,Afghanistan
1867-05-01,19.594,2.173,Afghanistan
1867-06-01,24.466,2.199,Afghanistan
1867-07-01,26.734,2.219,Afghanistan
1867-08-01,24.903,2.185,Afghanistan
1867-09-01,19.515,2.192,Afghanistan
1867-10-01,13.360999999999999,2.189,Afghanistan
1867-11-01,9.623,2.333,Afghanistan
1867-12-01,3.911,2.361,Afghanistan
1868-01-01,0.494,2.25,Afghanistan
1868-02-01,1.935,2.276,Afghanistan
1868-03-01,6.902000000000001,2.842,Afghanistan
1868-04-01,14.649000000000001,2.62,Afghanistan
1868-05-01,19.732,2.211,Afghanistan
1868-06-01,24.165,2.198,Afghanistan
1868-07-01,27.142,2.155,Afghanistan
1868-08-01,24.676,2.166,Afghanistan
1868-09-01,20.069000000000003,2.2,Afghanistan
1868-10-01,14.1,2.585,Afghanistan
1868-11-01,8.669,2.519,Afghanistan
1868-12-01,1.789,2.347,Afghanistan
1869-01-01,0.486,2.286,Afghanistan
1869-02-01,4.297,2.361,Afghanistan
1869-03-01,6.6530000000000005,2.573,Afghanistan
1869-04-01,13.720999999999998,2.41,Afghanistan
1869-05-01,20.223,2.271,Afghanistan
1869-06-01,25.269000000000002,2.175,Afghanistan
1869-07-01,27.203000000000003,2.18,Afghanistan
1869-08-01,25.008000000000006,2.26,Afghanistan
1869-09-01,20.704,2.189,Afghanistan
1869-10-01,13.380999999999998,2.262,Afghanistan
1869-11-01,7.5,2.217,Afghanistan
1869-12-01,0.8919999999999999,2.419,Afghanistan
1870-01-01,-0.6849999999999999,2.482,Afghanistan
1870-02-01,2.059,2.32,Afghanistan
1870-03-01,9.197,2.549,Afghanistan
1870-04-01,14.328,2.182,Afghanistan
1870-05-01,20.417,2.196,Afghanistan
1870-06-01,25.272,2.194,Afghanistan
1870-07-01,26.819000000000006,2.231,Afghanistan
1870-08-01,25.416999999999998,2.182,Afghanistan
1870-09-01,21.108,2.108,Afghanistan
1870-10-01,13.270999999999999,2.156,Afghanistan
1870-11-01,6.857,2.456,Afghanistan
1870-12-01,1.5319999999999998,2.267,Afghanistan
1871-01-01,-0.6849999999999999,2.27,Afghanistan
1871-02-01,1.469,2.506,Afghanistan
1871-03-01,7.476000000000001,2.6060000000000003,Afghanistan
1871-04-01,15.152000000000001,2.19,Afghanistan
1871-05-01,20.96,2.24,Afghanistan
1871-06-01,24.55,2.17,Afghanistan
1871-07-01,26.561999999999998,2.184,Afghanistan
1871-08-01,25.447000000000006,2.17,Afghanistan
1871-09-01,19.954,2.127,Afghanistan
1871-10-01,14.08,2.149,Afghanistan
1871-11-01,6.566,2.426,Afghanistan
1871-12-01,2.0410000000000004,2.267,Afghanistan
1872-01-01,-0.5499999999999999,2.7510000000000003,Afghanistan
1872-02-01,1.7319999999999998,2.262,Afghanistan
1872-03-01,8.202000000000002,2.2230000000000003,Afghanistan
1872-04-01,15.138,2.342,Afghanistan
1872-05-01,20.609,2.166,Afghanistan
1872-06-01,24.182,2.211,Afghanistan
1872-07-01,27.335,2.32,Afghanistan
1872-08-01,24.961,2.263,Afghanistan
1872-09-01,20.51,2.17,Afghanistan
1872-10-01,14.099,2.157,Afghanistan
1872-11-01,7.353,2.258,Afghanistan
1872-12-01,3.022,2.898,Afghanistan
1873-01-01,0.298,2.3,Afghanistan
1873-02-01,2.772,2.301,Afghanistan
1873-03-01,8.102,2.147,Afghanistan
1873-04-01,14.095999999999998,2.277,Afghanistan
1873-05-01,20.246,2.269,Afghanistan
1873-06-01,24.696,2.146,Afghanistan
1873-07-01,27.035,2.169,Afghanistan
1873-08-01,24.878,2.127,Afghanistan
1873-09-01,19.95,2.172,Afghanistan
1873-10-01,14.010000000000002,2.152,Afghanistan
1873-11-01,8.668,2.351,Afghanistan
1873-12-01,3.2,2.4530000000000003,Afghanistan
1874-01-01,0.8759999999999999,2.498,Afghanistan
1874-02-01,3.253,2.337,Afghanistan
1874-03-01,6.808000000000002,2.358,Afghanistan
1874-04-01,14.747,2.238,Afghanistan
1874-05-01,20.624000000000002,2.263,Afghanistan
1874-06-01,24.741,2.276,Afghanistan
1874-07-01,26.456999999999997,2.147,Afghanistan
1874-08-01,25.413,2.213,Afghanistan
1874-09-01,20.651,2.296,Afghanistan
1874-10-01,13.127,2.152,Afghanistan
1874-11-01,7.58,2.154,Afghanistan
1874-12-01,2.41,2.293,Afghanistan
1875-01-01,0.10199999999999998,1.913,Afghanistan
1875-02-01,2.0380000000000003,2.123,Afghanistan
1875-03-01,10.588,1.817,Afghanistan
1875-04-01,16.505,1.808,Afghanistan
1875-05-01,20.581,1.745,Afghanistan
1875-06-01,25.938000000000002,1.5830000000000002,Afghanistan
1875-07-01,27.361,1.756,Afghanistan
1875-08-01,25.309,1.324,Afghanistan
1875-09-01,20.257,1.336,Afghanistan
1875-10-01,12.027999999999999,2.211,Afghanistan
1875-11-01,6.942,1.842,Afghanistan
1875-12-01,2.431,1.67,Afghanistan
1876-01-01,0.185,1.264,Afghanistan
1876-02-01,1.7830000000000001,1.658,Afghanistan
1876-03-01,7.302,2.0540000000000003,Afghanistan
1876-04-01,14.199000000000002,1.486,Afghanistan
1876-05-01,20.842,1.328,Afghanistan
1876-06-01,24.372,1.216,Afghanistan
1876-07-01,26.764,1.17,Afghanistan
1876-08-01,25.046000000000006,1.456,Afghanistan
1876-09-01,19.575,1.144,Afghanistan
1876-10-01,12.669,1.137,Afghanistan
1876-11-01,6.666,1.839,Afghanistan
1876-12-01,3.3760000000000003,1.4409999999999998,Afghanistan
1877-01-01,0.637,1.42,Afghanistan
1877-02-01,1.6459999999999997,1.436,Afghanistan
1877-03-01,9.753,1.063,Afghanistan
1877-04-01,13.457999999999998,1.4509999999999998,Afghanistan
1877-05-01,19.158,1.203,Afghanistan
1877-06-01,23.85,2.046,Afghanistan
1877-07-01,27.155,1.171,Afghanistan
1877-08-01,26.151999999999997,1.301,Afghanistan
1877-09-01,20.941999999999997,1.117,Afghanistan
1877-10-01,13.184,1.231,Afghanistan
1877-11-01,7.814999999999999,1.42,Afghanistan
1877-12-01,0.8330000000000002,2.345,Afghanistan
1878-01-01,-0.816,1.574,Afghanistan
1878-02-01,2.7289999999999996,1.088,Afghanistan
1878-03-01,10.103000000000002,0.89,Afghanistan
1878-04-01,13.75,1.02,Afghanistan
1878-05-01,19.763,1.633,Afghanistan
1878-06-01,25.066999999999997,1.511,Afghanistan
1878-07-01,27.421999999999997,1.545,Afghanistan
1878-08-01,25.063,1.683,Afghanistan
1878-09-01,21.399,1.615,Afghanistan
1878-10-01,14.09,1.203,Afghanistan
1878-11-01,6.584,1.588,Afghanistan
1878-12-01,1.3750000000000002,1.3869999999999998,Afghanistan
1879-01-01,1.452,1.075,Afghanistan
1879-02-01,4.508,1.153,Afghanistan
1879-03-01,8.116000000000001,1.153,Afghanistan
1879-04-01,15.032,1.413,Afghanistan
1879-05-01,20.326,1.4580000000000002,Afghanistan
1879-06-01,24.9,1.394,Afghanistan
1879-07-01,26.753,1.203,Afghanistan
1879-08-01,25.447000000000006,1.39,Afghanistan
1879-09-01,19.602,0.8440000000000001,Afghanistan
1879-10-01,13.062,1.11,Afghanistan
1879-11-01,5.654,0.893,Afghanistan
1879-12-01,2.2840000000000003,1.205,Afghanistan
1880-01-01,2.136,1.64,Afghanistan
1880-02-01,0.375,0.93,Afghanistan
1880-03-01,11.860999999999999,1.3159999999999998,Afghanistan
1880-04-01,15.076,1.315,Afghanistan
1880-05-01,20.904,1.798,Afghanistan
1880-06-01,25.559,1.597,Afghanistan
1880-07-01,25.839,1.009,Afghanistan
1880-08-01,24.761000000000006,1.395,Afghanistan
1880-09-01,19.567,1.259,Afghanistan
1880-10-01,13.967,1.24,Afghanistan
1880-11-01,7.188,1.942,Afghanistan
1880-12-01,3.1639999999999997,1.037,Afghanistan
1881-01-01,2.524,1.6130000000000002,Afghanistan
1881-02-01,5.24,0.77,Afghanistan
1881-03-01,8.913,0.988,Afghanistan
1881-04-01,14.762,1.733,Afghanistan
1881-05-01,21.127,0.887,Afghanistan
1881-06-01,24.518,1.165,Afghanistan
1881-07-01,26.776999999999997,0.947,Afghanistan
1881-08-01,25.209000000000003,0.872,Afghanistan
1881-09-01,20.264,0.847,Afghanistan
